id,text,fact_expressions,query_expressions,answer_expressions,fact_spans,query_spans
5316,已知双曲线$\frac{x^{2}}{m^{2}}-\frac{y^{2}}{n^{2}}=1$的离心率为$\frac{4}{3}$，则双曲线$-\frac{x^{2}}{m^{2}}+\frac{y^{2}}{n^{2}}=1$的离心率为?,G: Hyperbola;Expression(G) = (-y^2/n^2 + x^2/m^2 = 1);m: Number;n: Number;Eccentricity(G) = 4/3;H: Hyperbola;Expression(H) = (y^2/n^2 - x^2/m^2 = 1),Eccentricity(H),4*sqrt(7)/7,"[[[2, 48]], [[2, 48]], [[5, 48]], [[5, 48]], [[2, 66]], [[68, 115]], [[68, 115]]]","[[[68, 121]]]"
5799,"已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1  (a>0 , b>0)$的离心率为$\frac{\sqrt{5}}{2}$，则双曲线的渐近线方程为?",G: Hyperbola;b: Number;a: Number;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);Eccentricity(G) = sqrt(5)/2,Expression(Asymptote(G)),y=pm*(1/2),"[[[2, 61], [88, 91]], [[5, 61]], [[5, 61]], [[5, 61]], [[5, 61]], [[2, 61]], [[2, 86]]]","[[[88, 99]]]"
4837,"已知双曲线$C$: $\frac{y^{2}}{a^{2}}-\frac{x^{2}}{b^{2}}=1(a>0, b>0)$的离心率为$\sqrt{5}$，则其渐近线方程为?",C: Hyperbola;b: Number;a: Number;a>0;b>0;Expression(C) = (-x^2/b^2 + y^2/a^2 = 1);Eccentricity(C) = sqrt(5),Expression(Asymptote(C)),y = pm*x/2,"[[[2, 63], [80, 81]], [[9, 63]], [[9, 63]], [[9, 63]], [[9, 63]], [[2, 63]], [[2, 78]]]","[[[80, 88]]]"
5267,"已知双曲线$C$:$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1$的焦距为$10$ , $P(2 , 1)$在$C$的渐近线上，则$C$的方程为?","C: Hyperbola;b: Number;a: Number;P: Point;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);Coordinate(P) = (2, 1);FocalLength(C) = 10;PointOnCurve(P, Asymptote(C))",Expression(C),x^2/20-y^2/5=1,"[[[2, 52], [74, 77], [84, 87]], [[9, 52]], [[9, 52]], [[63, 73]], [[2, 52]], [[63, 73]], [[2, 60]], [[62, 82]]]","[[[84, 92]]]"
5241,"已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0 , b>0)$的渐近线方程为$y=\pm \sqrt{3} x$，则它的离心率为?",G: Hyperbola;b: Number;a: Number;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);Expression(Asymptote(G))=(y=pm*(sqrt(3)*x)),Eccentricity(G),2,"[[[2, 59], [86, 87]], [[5, 59]], [[5, 59]], [[5, 59]], [[5, 59]], [[2, 59]], [[2, 84]]]","[[[86, 93]]]"
1244,"若圆$(x-4)^{2}+y^{2}=4$与双曲线$C$: $\frac{y^{2}}{a^{2}}-\frac{x^{2}}{b^{2}}=1(a>0, b>0)$的渐近线相切，则双曲线$C$的离心率为?","G: Circle;Expression(G) = (y^2 + (x - 4)^2 = 4);C: Hyperbola;Expression(C) = (-x^2/b^2 + y^2/a^2 = 1);b: Number;a: Number;a>0;b>0;IsTangent(G, Asymptote(C))",Eccentricity(C),2,"[[[1, 21]], [[1, 21]], [[22, 83], [91, 97]], [[22, 83]], [[30, 83]], [[30, 83]], [[30, 83]], [[30, 83]], [[1, 89]]]","[[[91, 103]]]"
3983,"若双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的渐近线与圆$(x-2)^{2}+y^{2}=2$相切，则双曲线$C$的离心率为?","C: Hyperbola;b: Number;a: Number;G: Circle;a>0;b>0;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);Expression(G) = (y^2 + (x - 2)^2 = 2);IsTangent(Asymptote(C),G)",Eccentricity(C),sqrt(2),"[[[1, 62], [91, 97]], [[9, 62]], [[9, 62]], [[67, 87]], [[9, 62]], [[9, 62]], [[1, 62]], [[67, 87]], [[1, 89]]]","[[[91, 103]]]"
11021,已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{7}=1(a>0)$的离心率为$\frac{4}{3}$，则$a$=?,G: Hyperbola;a: Number;a>0;Expression(G) = (-y^2/7 + x^2/a^2 = 1);Eccentricity(G) = 4/3,a,3,"[[[2, 49]], [[69, 72]], [[5, 49]], [[2, 49]], [[2, 67]]]","[[[69, 74]]]"
1775,"已知双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的离心率为$\sqrt{3}$，则双曲线$C$的渐近线方程为?",C: Hyperbola;b: Number;a: Number;a>0;b>0;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);Eccentricity(C) = sqrt(3),Expression(Asymptote(C)),y=pm*sqrt(2)*x,"[[[2, 63], [80, 86]], [[10, 63]], [[10, 63]], [[10, 63]], [[10, 63]], [[2, 63]], [[2, 78]]]","[[[80, 94]]]"
4319,"已知双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的焦距为$4 \sqrt{3}$，实轴长为$4 \sqrt{2}$，则双曲线$C$的渐近线方程为?",C: Hyperbola;b: Number;a: Number;a>0;b>0;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);FocalLength(C) = 4*sqrt(3);Length(RealAxis(C)) = 4*sqrt(2),Expression(Asymptote(C)),y=pm*(sqrt(2)/2)*x,"[[[2, 63], [98, 104]], [[10, 63]], [[10, 63]], [[10, 63]], [[10, 63]], [[2, 63]], [[2, 79]], [[2, 96]]]","[[[98, 112]]]"
1918,"双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的离心率为$\sqrt{6}$，则双曲线的渐近线方程为?",G: Hyperbola;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;Eccentricity(G) = sqrt(6),Expression(Asymptote(G)),y=pm*sqrt(5)*x,"[[[0, 56], [73, 76]], [[0, 56]], [[3, 56]], [[3, 56]], [[3, 56]], [[3, 56]], [[0, 71]]]","[[[73, 84]]]"
10798,"双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0 , b>0)$的渐近线方程为$x \pm \sqrt{3} y=0$，则双曲线离心率$e$=?",G: Hyperbola;a: Number;b: Number;e: Number;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);Expression(Asymptote(G)) = (x + pm*sqrt(3)*y = 0);Eccentricity(G) = e,e,2*sqrt(3)/3,"[[[0, 57], [86, 89]], [[3, 57]], [[3, 57]], [[92, 95]], [[3, 57]], [[3, 57]], [[0, 57]], [[0, 84]], [[86, 95]]]","[[[92, 97]]]"
8881,"已知双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的离心率为$2$，则点$(-2 \sqrt{3}, 0)$到$C$的渐近线的距离为?","C: Hyperbola;b: Number;a: Number;G: Point;a>0;b>0;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);Coordinate(G) = (-2*sqrt(3), 0);Eccentricity(C) = 2","Distance(G, Asymptote(C))",3,"[[[2, 63], [93, 96]], [[10, 63]], [[10, 63]], [[73, 92]], [[10, 63]], [[10, 63]], [[2, 63]], [[73, 92]], [[2, 71]]]","[[[73, 105]]]"
3939,"若双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的离心率为$\sqrt{5}$，则其渐近线方程为?",G: Hyperbola;b: Number;a: Number;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);Eccentricity(G) = sqrt(5),Expression(Asymptote(G)),y=pm*2*x,"[[[1, 57], [74, 75]], [[4, 57]], [[4, 57]], [[4, 57]], [[4, 57]], [[1, 57]], [[1, 72]]]","[[[74, 82]]]"
943,"已知双曲线$\frac{y^{2}}{a^{2}}-\frac{x^{2}}{b^{2}}=1(a>0, b>0)$的离心率为$\sqrt{3}$，那么双曲线的渐近线方程为?",G: Hyperbola;b: Number;a: Number;a>0;b>0;Expression(G) = (-x^2/b^2 + y^2/a^2 = 1);Eccentricity(G) = sqrt(3),Expression(Asymptote(G)),sqrt(2)*x+pm*2*y=0,"[[[2, 58], [76, 79]], [[5, 58]], [[5, 58]], [[5, 58]], [[5, 58]], [[2, 58]], [[2, 73]]]","[[[76, 87]]]"
13052,"若椭圆经过点$(2 , 3)$，且焦点为$F_{1}(-2 , 0)$ ,$F_{2}(2 , 0)$，则这个椭圆的离心率等于?","G: Ellipse;H: Point;F1: Point;F2: Point;Coordinate(H) = (2, 3);Coordinate(F1) = (-2, 0);Coordinate(F2) = (2, 0);PointOnCurve(H, G);Focus(G) = {F1,F2}",Eccentricity(G),1/2,"[[[1, 3], [55, 57]], [[5, 15]], [[20, 36]], [[37, 51]], [[5, 15]], [[20, 36]], [[37, 51]], [[1, 15]], [[1, 51]]]","[[[55, 64]]]"
8115,"若椭圆经过点$(2 , 3)$，且焦点为$F_{1}(-2,0)$, $F_{2}(2,0)$，则这个椭圆的离心率等于?","G: Ellipse;PointOnCurve(H, G) = True;H: Point;Coordinate(H) = (2, 3);F1: Point;F2: Point;Focus(G) = {F1,F2};Coordinate(F1) = (-2, 0);Coordinate(F2) = (2, 0)",Eccentricity(G),1/2,"[[[1, 3], [51, 53]], [[1, 15]], [[5, 15]], [[5, 15]], [[20, 33]], [[35, 47]], [[1, 47]], [[20, 33]], [[35, 47]]]","[[[51, 60]]]"
5813,"若椭圆经过点$(2,3)$，且焦点为$F_{1}(-2,0)$,$F_{2}(2,0)$，则这个椭圆的离心率等于?","G: Ellipse;H: Point;F1: Point;F2: Point;Coordinate(H) = (2, 3);Coordinate(F1) = (-2, 0);Coordinate(F2) = (2, 0);PointOnCurve(H, G);Focus(G)={F1,F2}",Eccentricity(G),1/2,"[[[1, 3], [48, 50]], [[5, 13]], [[18, 31]], [[32, 44]], [[5, 13]], [[18, 31]], [[32, 44]], [[1, 13]], [[1, 44]]]","[[[48, 57]]]"
10402,"若椭圆经过点$(2 , 3)$，且焦点为$F_{1}(-2,0)$ , $F_{2}(2,0)$，则这个椭圆的离心率等于?","G: Ellipse;H: Point;Coordinate(H) = (2, 3);PointOnCurve(H, G) = True;F1: Point;F2: Point;Coordinate(F1) = (-2, 0);Coordinate(F2) = (2, 0);Focus(G) = {F1, F2}",Eccentricity(G),1/2,"[[[1, 3], [52, 54]], [[5, 15]], [[5, 15]], [[1, 15]], [[20, 33]], [[36, 48]], [[20, 33]], [[36, 48]], [[1, 48]]]","[[[52, 61]]]"
11000,"已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1  (a>0 , b>0)$的左、右焦点分别为$F_{1}$、$F_{2}$，点$P$在双曲线的右支上，且$|P F_{1}|=4|P F_{2}|$, 则此双曲线的离心率$e$的最大值为?","G: Hyperbola;b: Number;a: Number;P: Point;F1: Point;F2: Point;e: Number;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);LeftFocus(G) = F1;RightFocus(G) = F2;PointOnCurve(P, RightPart(G));Abs(LineSegmentOf(P, F1)) = 4*Abs(LineSegmentOf(P, F2));Eccentricity(G) = e",Max(e),5/3,"[[[2, 61], [91, 94], [126, 129]], [[5, 61]], [[5, 61]], [[86, 90]], [[70, 77]], [[78, 85]], [[133, 136]], [[5, 61]], [[5, 61]], [[2, 61]], [[2, 85]], [[2, 85]], [[86, 98]], [[100, 122]], [[126, 136]]]","[[[133, 142]]]"
9563,"已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的左、右焦点分别为$F_{1}$、$F_{2}$，点$P$在双曲线的右支上，且$|P F_{1}|=6|P F_{2}|$，则此双曲线的离心率$e$的最大值为?","G: Hyperbola;b: Number;a: Number;P: Point;F1: Point;F2: Point;e: Number;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);LeftFocus(G) = F1;RightFocus(G) = F2;PointOnCurve(P, RightPart(G));Abs(LineSegmentOf(P, F1)) = 6*Abs(LineSegmentOf(P, F2));Eccentricity(G) = e",Max(e),7/5,"[[[2, 58], [88, 91], [122, 125]], [[5, 58]], [[5, 58]], [[83, 87]], [[67, 74]], [[75, 82]], [[129, 132]], [[5, 58]], [[5, 58]], [[2, 58]], [[2, 82]], [[2, 82]], [[83, 95]], [[97, 119]], [[122, 132]]]","[[[129, 138]]]"
13877,"已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0 , b>0)$的左、右焦点分别为$F_{1}$、$F_{2}$，点$P$在双曲线的右支上，且$|P F_{1}|=4|P F_{2}|$，则双曲线离心率$e$的最大值为?","G: Hyperbola;b: Number;a: Number;P: Point;F1: Point;F2: Point;e: Number;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);LeftFocus(G) = F1;RightFocus(G) = F2;PointOnCurve(P, RightPart(G));Abs(LineSegmentOf(P, F1)) = 4*Abs(LineSegmentOf(P, F2));Eccentricity(G) = e",Max(e),5/3,"[[[2, 59], [89, 92], [122, 125]], [[5, 59]], [[5, 59]], [[84, 88]], [[68, 75]], [[76, 83]], [[128, 131]], [[5, 59]], [[5, 59]], [[2, 59]], [[2, 83]], [[2, 83]], [[84, 96]], [[98, 120]], [[122, 131]]]","[[[128, 137]]]"
3456,"已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的左、右焦点分别为$F_{1}$、$F_{2}$，点$P$在双曲线的右支上，且$|P F_{1}|=4|P F_{2}|$，则双曲线的离心率$e$的最大值为?","G: Hyperbola;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;F1: Point;F2: Point;LeftFocus(G) = F1;RightFocus(G) = F2;P: Point;PointOnCurve(P, RightPart(G));Abs(LineSegmentOf(P, F1)) = 4*Abs(LineSegmentOf(P, F2));e: Number;Eccentricity(G) = e",Max(e),5/3,"[[[2, 58], [88, 91], [121, 124]], [[2, 58]], [[5, 58]], [[5, 58]], [[5, 58]], [[5, 58]], [[67, 74]], [[75, 82]], [[2, 82]], [[2, 82]], [[83, 87]], [[83, 95]], [[97, 119]], [[128, 131]], [[121, 131]]]","[[[128, 137]]]"
4393,已知双曲线$\frac{x^{2}}{4}-\frac{y^{2}}{b^{2}}=1(b>0)$的左、 右焦点分别为$F_{1}$、$F_{2}$，点$P$在双曲线的右支上，当双曲线的离心率为$3$时，$\frac{|P F_{2}|}{|P F_{1}|^{2}}$的最大值为?,"G: Hyperbola;Expression(G) = (x^2/4 - y^2/b^2 = 1);b: Number;b>0;F1: Point;F2: Point;LeftFocus(G) = F1;RightFocus(G) = F2;P: Point;PointOnCurve(P, RightPart(G));Eccentricity(G) = 3","Max(Abs(LineSegmentOf(P, F2))/Abs(LineSegmentOf(P, F1))^2)",1/16,"[[[2, 49], [80, 83], [89, 92]], [[2, 49]], [[5, 49]], [[5, 49]], [[59, 66]], [[67, 74]], [[2, 74]], [[2, 74]], [[75, 79]], [[75, 87]], [[89, 100]]]","[[[102, 141]]]"
13968,"如果双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$ 的左、右焦点分别为$F_{1}$、$F_{2}$，点$P$在双曲线的右支上，且$|P F_{1}|=4|P F_{2}|$，则此双曲线的离心率的最大值为?","G: Hyperbola;a: Number;b: Number;a>0;b>0;P: Point;F1: Point;F2: Point;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);LeftFocus(G) = F1;RightFocus(G) = F2;PointOnCurve(P, RightPart(G));Abs(LineSegmentOf(P,F1))=4*Abs(LineSegmentOf(P,F2))",Max(Eccentricity(G)),5/3,"[[[2, 58], [123, 126], [89, 92]], [[5, 58]], [[5, 58]], [[5, 58]], [[5, 58]], [[84, 88]], [[68, 75]], [[76, 83]], [[2, 58]], [[2, 83]], [[2, 83]], [[84, 96]], [[98, 120]]]","[[[123, 136]]]"
3823,"已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的左、右焦点分别为$F_{1}$、$F_{2}$，点$P$在双曲线的右支上，且$|P F_{1}|=4|P F_{2}|$，则此双曲线的离心率的最大值为?","G: Hyperbola;a: Number;b: Number;P: Point;F1: Point;F2: Point;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);LeftFocus(G) = F1;RightFocus(G) = F2;PointOnCurve(P, RightPart(G));Abs(LineSegmentOf(P, F1)) = 4*Abs(LineSegmentOf(P, F2))",Max(Eccentricity(G)),5/3,"[[[2, 58], [88, 91], [122, 125]], [[5, 58]], [[5, 58]], [[83, 87]], [[67, 74]], [[75, 82]], [[5, 58]], [[5, 58]], [[2, 58]], [[2, 82]], [[2, 82]], [[83, 95]], [[97, 119]]]","[[[121, 135]]]"
13761,"已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1,(a>0, b>0)$的左，右焦点分别为$F_{1}$、$F_{2}$，点$P$在双曲线的右支上，且$|P F_{1}|=4|P F_{2}|$，则此双曲线的离心率的最大值为?","G: Hyperbola;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;F1: Point;F2: Point;LeftFocus(G) = F1;RightFocus(G) = F2;P: Point;PointOnCurve(P, RightPart(G));Abs(LineSegmentOf(P, F1)) = 4*Abs(LineSegmentOf(P, F2))",Max(Eccentricity(G)),5/3,"[[[2, 59], [89, 92], [123, 126]], [[2, 59]], [[5, 59]], [[5, 59]], [[5, 59]], [[5, 59]], [[68, 75]], [[76, 83]], [[2, 83]], [[2, 83]], [[84, 88]], [[84, 96]], [[98, 120]]]","[[[123, 136]]]"
5574,"过抛物线$y^{2}=-12 x$的焦点作直线$l$, 直线$l$交抛物线于$A$、$B$两点，若线段$AB$中点的横坐标为$-9$，则$|A B|$=?","G: Parabola;Expression(G) = (y^2 = -12*x);l: Line;PointOnCurve(Focus(G), l);A: Point;B: Point;Intersection(l, G) = {A, B};XCoordinate(MidPoint(LineSegmentOf(A, B))) = -9","Abs(LineSegmentOf(A, B))",24,"[[[1, 17], [34, 37]], [[1, 17]], [[21, 26], [28, 33]], [[0, 26]], [[38, 41]], [[42, 45]], [[28, 47]], [[49, 66]]]","[[[68, 77]]]"
11981,过抛物线$y^{2}=4 x$的焦点作直线$l$，交抛物线于$A$、$B$两点，若线段$A B$中点的横坐标为$3$，则$|A B|$等于?,"G: Parabola;Expression(G) = (y^2 = 4*x);l: Line;PointOnCurve(Focus(G), l);A: Point;B: Point;Intersection(l, G) = {A, B};XCoordinate(MidPoint(LineSegmentOf(A, B))) = 3","Abs(LineSegmentOf(A, B))",8,"[[[1, 15], [26, 29]], [[1, 15]], [[19, 24]], [[0, 24]], [[30, 33]], [[34, 37]], [[19, 39]], [[41, 58]]]","[[[60, 70]]]"
2200,过抛物线$y^{2}=-12 x$的焦点作直线$l$，直线$l$交抛物线于$A$、$B$两点，若线段$A B$中点的横坐标为$-9$，则$|A B|$=?,"l: Line;G: Parabola;A: Point;B: Point;Expression(G) = (y^2 = -12*x);PointOnCurve(Focus(G),l);Intersection(l, G) = {A, B};XCoordinate(MidPoint(LineSegmentOf(A,B))) = -9","Abs(LineSegmentOf(A, B))",24,"[[[21, 26], [27, 32]], [[1, 17], [33, 36]], [[37, 40]], [[41, 44]], [[1, 17]], [[0, 26]], [[27, 46]], [[48, 66]]]","[[[68, 77]]]"
14140,已知方程$\frac{x^{2}}{2-k}+\frac{y^{2}}{k-1}=1$表示双曲线，则实数$k$的取值范围是?,G: Hyperbola;k: Real;Expression(G)=(x^2/(2 - k) + y^2/(k - 1) = 1),Range(k),"{(-oo,1),(2,+oo)}","[[[45, 48]], [[50, 55]], [[2, 48]]]","[[[50, 62]]]"
9077,方程$\frac{x^{2}}{m}+\frac{y^{2}}{4-m}=1$的曲线是双曲线，则$m$的取值范围是?,G: Hyperbola;m:Number;H:Curve;Expression(H)=(x^2/m+y^2/(4-m)=1);H=G,Range(m),"(-oo,0)+(4,+oo)","[[[43, 46]], [[48, 51]], [[40, 42]], [[0, 42]], [[40, 46]]]","[[[48, 58]]]"
7760,方程$\frac{x^{2}}{2-k}+\frac{y^{2}}{k-1}=1$表示双曲线，则实数$k$的取值范围是?,G: Hyperbola;Expression(G) = (x^2/(2 - k) + y^2/(k - 1) = 1);k: Real,Range(k),"{(-oo,1),(2,+oo)}","[[[43, 46]], [[0, 46]], [[48, 53]]]","[[[48, 60]]]"
10248,已知方程$\frac{x^{2}}{m-3}+\frac{y^{2}}{m+1}=1$表示双曲线，则$m$的取值范围是?,G: Hyperbola;Expression(G)= (x^2/(m - 3) + y^2/(m + 1) = 1);m: Number,Range(m),"(-1,3)","[[[45, 48]], [[2, 48]], [[50, 53]]]","[[[50, 60]]]"
4804,若方程$\frac{x^{2}}{2-m}+\frac{y^{2}}{|m|-3}=1$表示双曲线，则实数$m$的取值范围是?,G: Hyperbola;m: Real;Expression(G)=(x^2/(2 - m) + y^2/(Abs(m) - 3) = 1 ),Range(m),"(-3,2)+(3,+oo)","[[[46, 49]], [[51, 56]], [[1, 49]]]","[[[51, 63]]]"
7604,若方程$\frac{x^{2}}{2+m}+\frac{y^{2}}{m+1}=1$表示双曲线，则实数$m$的取值范围是?,G: Hyperbola;m: Real;Expression(G) = (x^2/(m + 2) + y^2/(m + 1) = 1),Range(m),"(-2, -1)","[[[44, 47]], [[49, 54]], [[1, 47]]]","[[[49, 61]]]"
5650,若方程$\frac{x^{2}}{|k|-2}+\frac{y^{2}}{3-k}=1$表示双曲线，则实数$k$的取值范围是?,G: Hyperbola;k: Real;Expression(G)=(x^2/(Abs(k) - 2) + y^2/(3 - k) = 1),Range(k),"(-2,2)+(3,+oo)","[[[46, 49]], [[51, 56]], [[1, 49]]]","[[[51, 63]]]"
6057,若方程$\frac{x^{2}}{k-1}+\frac{y^{2}}{k-3}=1$表示双曲线，则实数$k$的取值范围是?,G: Hyperbola;k: Real;Expression(G) = (x^2/(k - 1) + y^2/(k - 3) = 1),Range(k),"(1,3)","[[[44, 47]], [[49, 54]], [[1, 47]]]","[[[49, 61]]]"
8629,方程$\frac{x^{2}}{3-m}+\frac{y^{2}}{m-1}=1$表示双曲线，则$m$的取值范围?,G: Hyperbola;Expression(G) = (x^2/(3 - m) + y^2/(m - 1) = 1);m:Number,Range(m),"(-oo,1)+(3,+oo)","[[[43, 46]], [[0, 46]], [[48, 51]]]","[[[48, 57]]]"
4779,若方程$\frac{x^{2}}{m-1}+\frac{y^{2}}{2-m}=1$表示双曲线，则$m$的取值范围是?,G: Hyperbola;m:Number;Expression(G)=(x^2/(m-1)+y^2/(2-m)=1),Range(m),"(-oo,1)+(2+oo)","[[[44, 47]], [[49, 52]], [[1, 47]]]","[[[49, 59]]]"
9941,方程$\frac{x^{2}}{m^{2}+1}+\frac{y^{2}}{m-2}=1$表示双曲线，则实数$m$的取值范围是?,G: Hyperbola;Expression(G) = (x^2/(m^2 + 1) + y^2/(m - 2) = 1);m: Real,Range(m),"(-oo, 2)","[[[47, 50]], [[0, 50]], [[52, 57]]]","[[[52, 64]]]"
9321,"已知点$A(-2,0)$, $B(3,0)$，动点$P(x, y)$满足$\overrightarrow{A P} \cdot \overrightarrow{B P}=x^{2}$，则动点$P$的轨迹方程是?","A: Point;P: Point;B: Point;Coordinate(A) = (-2,0);Coordinate(B)=(3,0);Coordinate(P) = (x1, y1);x1:Number;y1:Number;DotProduct(VectorOf(A, P), VectorOf(B, P)) = x1^2",LocusEquation(P),y^2=x+6,"[[[2, 12]], [[25, 34], [95, 98]], [[13, 22]], [[2, 12]], [[14, 22]], [[25, 34]], [[25, 34]], [[25, 34]], [[36, 91]]]","[[[95, 105]]]"
12328,"已知点$A(-2,0)$ , $B(3,0)$，动点$P(x, y)$满足$\overrightarrow{P A} \cdot \overrightarrow{P B}=x^{2}-6$，则动点$P$的轨迹是?","A: Point;B: Point;P: Point;Coordinate(A) = (-2, 0);Coordinate(B) = (3, 0);Coordinate(P) = (x, y);x: Number;y: Number;DotProduct(VectorOf(P, A), VectorOf(P, B)) = x^2 - 6",Locus(P),抛物线,"[[[2, 12]], [[14, 23]], [[26, 35], [98, 101]], [[2, 12]], [[14, 23]], [[26, 35]], [[26, 35]], [[26, 35]], [[37, 94]]]","[[[98, 106]]]"
1271,"已知点$A(-2,0)$ , $B(3,0)$，动点$P(x1, y1)$满足$\overrightarrow{P A} \cdot \overrightarrow{P B}=x^{2}-6$，则动点$P$的轨迹方程是?","A: Point;B: Point;Coordinate(A) = (-2,0);Coordinate(B) = (3,0);P: Point;x1: Number;y1: Number;Coordinate(P) = (x1,y1);DotProduct(VectorOf(P,A),VectorOf(P,B))=x1^2-6",LocusEquation(P),y^2=x,"[[[2, 12]], [[15, 23]], [[2, 12]], [[15, 23]], [[26, 37], [100, 103]], [[26, 37]], [[26, 37]], [[26, 37]], [[39, 96]]]","[[[100, 110]]]"
2084,过抛物线$y^{2}=4 x$的焦点$F$作倾斜角为$\frac{\pi}{4}$的直线，交抛物线于$A$、$B$两点，则$|A B|$=?,"G: Parabola;Expression(G) = (y^2 = 4*x);F: Point;Focus(G) = F;PointOnCurve(F, H) ;Inclination(H) = pi/4;H: Line;Intersection(G, H) = {A, B};A: Point;B: Point","Abs(LineSegmentOf(A, B))",8,"[[[1, 15], [46, 49]], [[1, 15]], [[18, 21]], [[1, 21]], [[0, 44]], [[22, 44]], [[42, 44]], [[42, 59]], [[50, 53]], [[54, 57]]]","[[[61, 70]]]"
2621,斜率为$1$的直线$l$经过抛物线$y^{2}=4 x$的焦点$F$，且与该抛物线相交于$A$、$B$两点，则$|A B|$=?,"l: Line;G: Parabola;A: Point;B: Point;Expression(G) = (y^2 = 4*x);Slope(l)=1;PointOnCurve(F,l);Focus(G)=F;F: Point;Intersection(l,G)={A,B}","Abs(LineSegmentOf(A, B))",8,"[[[7, 12]], [[14, 28], [38, 41]], [[44, 47]], [[48, 51]], [[14, 28]], [[0, 12]], [[7, 34]], [[14, 34]], [[31, 34]], [[7, 53]]]","[[[55, 64]]]"
8799,过抛物线$y^{2}=4 x$的焦点$F$作直线$l$交抛物线于$A$、$B$两点，若$|A B|=6$，则线段$A B$中点的横坐标为?,"l: Line;G: Parabola;A: Point;B: Point;F: Point;Expression(G) = (y^2 = 4*x);Focus(G) = F;PointOnCurve(F, l);Intersection(l, G) = {A, B};Abs(LineSegmentOf(A, B)) = 6","XCoordinate(MidPoint(LineSegmentOf(A, B)))",2,"[[[22, 27]], [[1, 15], [28, 31]], [[32, 35]], [[36, 39]], [[18, 21]], [[1, 15]], [[1, 21]], [[0, 27]], [[22, 41]], [[43, 52]]]","[[[54, 69]]]"
6172,斜率为$l$的直线经过抛物线$y^{2}=4 x$的焦点，与抛物线相交于$A$、$B$两点，则$|A B|$=?,"G: Parabola;H: Line;A: Point;B: Point;l:Number;Expression(G) = (y^2 = 4*x);Slope(H)=l;Intersection(H,G)={A,B};PointOnCurve(Focus(G),H)","Abs(LineSegmentOf(A, B))",8,"[[[11, 25], [30, 33]], [[7, 9]], [[36, 39]], [[40, 43]], [[3, 6]], [[11, 25]], [[0, 9]], [[7, 45]], [[7, 28]]]","[[[47, 56]]]"
